match_id,game_time,patch,queue_id,puuid,placement,level,gold_left,status,traits,units
NA1_5196504135,2025-01-01 16:05:41.758000+00:00,14.24,1100,qkILSwb77UZ5eHvuEsDU82FNl0SZbdTf385vOmfNPIji8CzTgYw-TSJ5T4vX0dBlElGvPNNbktq6TQ,4,8,2,ok,"TFT13_Ambassador-1,TFT13_BloodHunter-1,TFT13_Bruiser-0,TFT13_Cabal-1,TFT13_Crime-0,TFT13_Experiment-0,TFT13_FormSwapper-1,TFT13_Infused-1,TFT13_Sorcerer-1,TFT13_Warband-0,TFT13_Watcher-1","Vladimir-2,swain-2,Cassiopeia-1,elise-2,Silco-1,Garen-2,DrMundo-2,Warwick-1,Sion-1"
NA1_5196504135,2025-01-01 16:05:41.758000+00:00,14.24,1100,f3uLfyjRMC0W5ds0GXiVC08NzSc68pOEpvpnnnguTNKnrBC2Fn3VpG2UbP645SBOQlrUEjr2Eo2qkw,5,8,1,ok,"TFT13_Ambusher-4,TFT13_Crime-0,TFT13_Experiment-0,TFT13_Family-0,TFT13_Hoverboard-3,TFT13_JunkerKing-1,TFT13_Rebel-0,TFT13_Scrap-1,TFT13_Sniper-0,TFT13_Squad-0,TFT13_Titan-0,TFT13_Watcher-0","Blue-1,Zeri-1,Camille-1,Gremlin-2,FlyGuy-2,Ekko-1,Rumble-1,jinx-2"
NA1_5196504135,2025-01-01 16:05:41.758000+00:00,14.24,1100,rC9fkNsc87GwPDWnjQugEwcbmONnmQM7nKHt9O1thwtLKeVjRh4xMta5sUbAhFrmVIU6DVAIqMQJLw,8,8,39,ok,"TFT13_Academy-0,TFT13_Ambassador-2,TFT13_Bruiser-0,TFT13_Cabal-0,TFT13_Challenger-0,TFT13_FormSwapper-1,TFT13_Martialist-0,TFT13_MissMageTrait-1,TFT13_Sorcerer-1,TFT13_Warband-1,TFT13_Watcher-0","Tristana-2,swain-1,Nami-2,elise-2,Ambessa-1,Garen-2,Jayce-1,MissMage-1,JayceSummon-1"
NA1_5196504135,2025-01-01 16:05:41.758000+00:00,14.24,1100,g0E1VKZdKFHviAP_u4jYuvJiFxn_e_rCzonQa5YNzaX0Rf3a3gndszXHfqIThZZdZaA-VHJnSYwM9w,6,8,11,ok,"TFT13_Academy-1,TFT13_Invoker-1,TFT13_JunkerKing-1,TFT13_Martialist-1,TFT13_Rebel-1,TFT13_Scrap-1,TFT13_Titan-2,TFT13_Warband-0","Irelia-2,Leona-2,Rell-2,Ezreal-2,Heimerdinger-2,Illaoi-2,Corki-2,Rumble-1"
NA1_5196504135,2025-01-01 16:05:41.758000+00:00,14.24,1100,zuKpezMk_0kpxJd13Jo-eDnuH60UsIa1-YTRxfX02U5qhiWObmg2uA1V8RCUTg2mFz0Gb7c1gmPPgA,7,7,1,ok,"TFT13_Ambusher-0,TFT13_Crime-0,TFT13_Family-1,TFT13_HighRoller-1,TFT13_Pugilist-2,TFT13_Scrap-0,TFT13_Squad-0,TFT13_Warband-1,TFT13_Watcher-1","Darius-3,Draven-2,Blue-3,Red-3,Prime-2,Vi-1,Lieutenant-1"
NA1_5196504135,2025-01-01 16:05:41.758000+00:00,14.24,1100,DIr-sP5jh-mKB7u1A7Hr_0kWn7Kof8-POCNKsUo0WULKiY58w50FuWKEzt2OMvTaHzt6BZY8Uv8j4w,3,9,5,ok,"TFT13_Ambassador-1,TFT13_Ambusher-0,TFT13_Challenger-1,TFT13_Invoker-0,TFT13_MachineHerald-1,TFT13_Pugilist-0,TFT13_Sniper-1,TFT13_Squad-3,TFT13_Titan-1,TFT13_Warband-1","Shooter-2,Rell-2,Camille-2,Beardy-2,TwistedFate-2,Ambessa-2,Vi-2,Caitlyn-1,Viktor-1"
NA1_5196494117,2025-01-01 15:24:42.451000+00:00,14.24,1100,rC9fkNsc87GwPDWnjQugEwcbmONnmQM7nKHt9O1thwtLKeVjRh4xMta5sUbAhFrmVIU6DVAIqMQJLw,2,10,1,ok,"TFT13_Ambusher-2,TFT13_Bruiser-0,TFT13_Family-0,TFT13_FormSwapper-0,TFT13_Hoverboard-0,TFT13_JunkerKing-1,TFT13_MachineHerald-1,TFT13_Martialist-0,TFT13_Pugilist-1,TFT13_Rebel-0,TFT13_Scrap-3,TFT13_Squad-0,TFT13_Teamup_Sisters-1,TFT13_Titan-1","Blue-2,Trundle-2,Gangplank-2,Ekko-2,Illaoi-2,Corki-2,Vi-2,Rumble-2,Jinx-2,Viktor-1"
NA1_5196494117,2025-01-01 15:24:42.451000+00:00,14.24,1100,5PdJj4ETrt-ry_xbxL03krq-weky3gNMaQK9gY58Y0rpPoQy6DygxExFlNYviwNwxEEVhwYET0bSKA,5,8,5,ok,"TFT13_Academy-0,TFT13_Crime-0,TFT13_Invoker-2,TFT13_MissMageTrait-1,TFT13_Rebel-1,TFT13_Titan-2,TFT13_Warband-0","Singed-3,Irelia-3,Vex-3,Rell-2,RenataGlasc-3,Heimerdinger-2,Illaoi-1,MissMage-1"
NA1_5196494117,2025-01-01 15:24:42.451000+00:00,14.24,1100,ZVJhL47DZ6V4-FKWmReGT34mYQNp8qP_3w447O999xbekEhZvzl7kORQl7TG5n7KstwFht6lsJ0-Zg,6,7,0,ok,"TFT13_Academy-0,TFT13_Crime-0,TFT13_Family-0,TFT13_Hextech-0,TFT13_Invoker-2,TFT13_Rebel-0,TFT13_Titan-2,TFT13_Warband-0","Singed-2,Irelia-2,Vex-3,Leona-3,Rell-3,RenataGlasc-3,Malzahar-1"
NA1_5196494117,2025-01-01 15:24:42.451000+00:00,14.24,1100,pzqnQYOhixZMYwXJK2fYl1QQ0mvXjJLO1Hf_w4AfgVPCbgQoba_xkLNYVYJ4M00231iZS5QsRwOy1g,1,9,4,ok,"TFT13_Ambassador-1,TFT13_Bruiser-1,TFT13_Cabal-0,TFT13_Experiment-2,TFT13_FormSwapper-0,TFT13_Infused-0,TFT13_Invoker-0,TFT13_Martialist-0,TFT13_Pugilist-1,TFT13_Sniper-1,TFT13_Sorcerer-0,TFT13_Squad-1,TFT13_Watcher-0","Zyra-2,Urgot-2,NunuWillump-2,Elise-2,Garen-2,DrMundo-3,Twitch-2,Vi-2,Caitlyn-2"
NA1_5196494117,2025-01-01 15:24:42.451000+00:00,14.24,1100,HiTPUzI5xHj-VI0CsnRPubCfq2GU-Ah6gcHyMpdadsuPtjfO7SLtO5keyVhV0O2NjPDC0F0w4klBHw,4,9,33,ok,"TFT13_Ambassador-2,TFT13_Challenger-1,TFT13_FormSwapper-0,TFT13_Infused-0,TFT13_MachineHerald-1,TFT13_Martialist-0,TFT13_Sorcerer-1,TFT13_Squad-0,TFT13_Warband-2,TFT13_Watcher-1","Darius-2,Tristana-2,swain-2,Nami-1,TwistedFate-2,Ambessa-2,Garen-2,Mordekaiser-2,Viktor-1"
NA1_5196494117,2025-01-01 15:24:42.451000+00:00,14.24,1100,Ccf8BJ72NjaMSXz0h3EFk5HY2fOabXes3jmqNU_69E2L9BDIkPhJtU3DZsCJVaepCTgNihwGIsUsxA,7,8,0,ok,"TFT13_Ambassador-1,TFT13_Cabal-0,TFT13_Challenger-3,TFT13_Hextech-2,TFT13_Hoverboard-0,TFT13_Infused-0,TFT13_Sniper-1,TFT13_Sorcerer-1,TFT13_Squad-0,TFT13_Warband-0,TFT13_Watcher-1","Amumu-2,Nocturne-3,Vladimir-2,Zeri-2,Blitzcrank-1,KogMaw-3,TwistedFate-2,Ambessa-2"
NA1_5196494117,2025-01-01 15:24:42.451000+00:00,14.24,1100,wzD9d3vXYxQy_v1kodOP_EE9sheYEsrKrA1YiYAHjjFB6AA8CqWj9odNtHOPK969v-pkHjDXwRl0_g,3,9,2,ok,"TFT13_Academy-0,TFT13_Ambusher-1,TFT13_Bruiser-0,TFT13_Hoverboard-0,TFT13_JunkerKing-1,TFT13_Martialist-0,TFT13_Rebel-3,TFT13_Scrap-1,TFT13_Sorcerer-0,TFT13_Titan-1","Irelia-2,Sett-2,Ezreal-2,Ekko-2,Illaoi-2,Zoe-2,Rumble-2,Rumble-2,Jinx-2"
NA1_5196494117,2025-01-01 15:24:42.451000+00:00,14.24,1100,VBBk9T30IrXgZOt5zVBbjQkJHmV71zkDloHkZejEIltG9-xDBNvKgxsEc4yPPXK5hEuYHJBgOe4fVw,8,8,43,ok,"TFT13_Academy-1,TFT13_FormSwapper-0,TFT13_Invoker-1,TFT13_Martialist-0,TFT13_Rebel-0,TFT13_Scrap-0,TFT13_Squad-0,TFT13_Titan-3,TFT13_Warband-0","Irelia-1,Leona-2,Rell-2,Beardy-2,Heimerdinger-2,Illaoi-2,Corki-2,Jayce-2,JayceSummon-2"
NA1_5196482963,2025-01-01 14:34:35.374000+00:00,14.24,1100,pUTsqDdXpH37xS5_IuEKypLz9AG_R5UzQnBEOIzBhTu7JWQkU4OAjhGO0q4zG2Ub6uISgn-H2WZqpw,8,7,37,ok,"TFT13_Academy-0,TFT13_Ambassador-1,TFT13_Experiment-0,TFT13_Invoker-0,TFT13_Martialist-1,TFT13_Pugilist-0,TFT13_Rebel-1,TFT13_Titan-2,TFT13_Warband-0","Irelia-1,Leona-2,Rell-2,Tristana-3,Urgot-2,Ezreal-1,Illaoi-1"
NA1_5196482963,2025-01-01 14:34:35.374000+00:00,14.24,1100,cU1YbPeFMK72lKNMc9U0khRrJfO4G8tmuVRXOga2_Ci-6fFC9ZD_UNCQIMOsmSPcClkcza3dyomCzQ,1,10,7,ok,"TFT13_Ambassador-1,TFT13_Bruiser-0,TFT13_Cabal-3,TFT13_Crime-0,TFT13_Experiment-0,TFT13_FormSwapper-0,TFT13_Hoverboard-0,TFT13_Infused-2,TFT13_Invoker-1,TFT13_Sorcerer-1,TFT13_Warband-0,TFT13_Watcher-2","Morgana-2,Vladimir-2,Cassiopeia-2,FlyGuy-2,elise-2,Silco-2,Garen-2,DrMundo-2,LeBlanc-2,Mordekaiser-2,Sion-3"
NA1_5196482963,2025-01-01 14:34:35.374000+00:00,14.24,1100,IcQ0iq8Y2O9H8M0n1zUU1aDwyB_evJr2hrjNHn6YVT4Yf-Mdid4hWuFiaoMMqg17pGYEWyFAWB-1VA,6,9,0,ok,"TFT13_Ambusher-0,TFT13_Challenger-0,TFT13_Crime-0,TFT13_HighRoller-1,TFT13_JunkerKing-1,TFT13_MissMageTrait-1,TFT13_Pugilist-1,TFT13_Scrap-0,TFT13_Sniper-1,TFT13_Squad-3,TFT13_Titan-1","Shooter-2,Camille-2,Beardy-1,TwistedFate-2,Vi-1,Lieutenant-1,Rumble-1,Caitlyn-1,MissMage-1"
NA1_5196482963,2025-01-01 14:34:35.374000+00:00,14.24,1100,rC9fkNsc87GwPDWnjQugEwcbmONnmQM7nKHt9O1thwtLKeVjRh4xMta5sUbAhFrmVIU6DVAIqMQJLw,7,8,51,ok,"TFT13_Academy-0,TFT13_Ambassador-1,TFT13_Experiment-0,TFT13_Invoker-0,TFT13_Martialist-2,TFT13_Pugilist-0,TFT13_Rebel-1,TFT13_Scrap-0,TFT13_Titan-2,TFT13_Warband-0","Irelia-2,Leona-2,Rell-2,Tristana-2,Urgot-2,Ezreal-2,Illaoi-1,Corki-1"
NA1_5196482963,2025-01-01 14:34:35.374000+00:00,14.24,1100,y0PWudvxIeH7uPhclGPnjGLZfC7JD62ASLy1rWpVNCpr8HVA9o8_xs2bn6X3ZNRZJyTARZhop_caMw,2,9,9,ok,"TFT13_Academy-0,TFT13_Cabal-0,TFT13_Crime-0,TFT13_Invoker-2,TFT13_MachineHerald-1,TFT13_Rebel-1,TFT13_Titan-2,TFT13_Warband-0","Morgana-3,Singed-3,Irelia-3,Vex-3,Leona-3,Rell-3,RenataGlasc-3,Illaoi-2,Viktor-1"
NA1_5196482963,2025-01-01 14:34:35.374000+00:00,14.24,1100,eYUYwu3rhrE8IwoImx_uYc_GI1t3em964yHVSVS21PRmCjs8jlDpUPYd849614iGjd0gKRkZBZ-6Bw,4,9,0,ok,"TFT13_Academy-0,TFT13_Bruiser-1,TFT13_Cabal-2,TFT13_Crime-0,TFT13_Experiment-0,TFT13_FormSwapper-1,TFT13_Infused-2,TFT13_Rebel-0,TFT13_Sorcerer-1,TFT13_Warband-0,TFT13_Watcher-0","Vladimir-1,Sett-2,Cassiopeia-2,elise-2,Silco-2,DrMundo-2,Jayce-1,LeBlanc-2,Mordekaiser-1,Sion-2,JayceSummon-1"
NA1_5196482963,2025-01-01 14:34:35.374000+00:00,14.24,1100,GavpqCpLOhgln83V2uGOoGDocRadenG-8pUSFdPYT1jaxigaB-MwpoMEARdNd0WU2Z3esy4_SUdqsQ,5,9,1,ok,"TFT13_Ambusher-4,TFT13_Crime-0,TFT13_Family-0,TFT13_HighRoller-1,TFT13_Hoverboard-2,TFT13_MachineHerald-1,TFT13_Pugilist-0,TFT13_Rebel-0,TFT13_Scrap-1,TFT13_Sniper-0,TFT13_Teamup_UnlikelyDuo-1,TFT13_Watcher-0","Blue-2,Zeri-2,Gremlin-2,FlyGuy-2,Ekko-2,Ekko-2,Lieutenant-1,jinx-1,Viktor-1"
NA1_5196482963,2025-01-01 14:34:35.374000+00:00,14.24,1100,6QMYXAEctniuVjS40SQckwDMGlchEGn3gWgXo_2pArl161Qm5TQUS0w4TWIGvrC88su5nH2TaA-Itw,3,9,0,ok,"TFT13_Ambassador-2,TFT13_Cabal-0,TFT13_Challenger-1,TFT13_FormSwapper-0,TFT13_Invoker-0,TFT13_Martialist-1,TFT13_Pugilist-0,TFT13_Scrap-1,TFT13_Sorcerer-1,TFT13_Squad-0,TFT13_Titan-0,TFT13_Warband-1,TFT13_Watcher-1","Vladimir-2,Rell-2,Tristana-1,Nami-2,Gangplank-2,TwistedFate-1,Ambessa-2,Garen-2,Corki-2"
NA1_5196473708,2025-01-01 13:57:26.882000+00:00,14.24,1100,_RZ28NNO1kCdGNkgX9zNbB6YXuV1-25LjxnQwTrVMiOcEKzMvScKBSoBluIOjC6OIa8-FWdZ_vwzNg,4,9,22,ok,"TFT13_Ambassador-1,TFT13_Bruiser-1,TFT13_Cabal-0,TFT13_Crime-0,TFT13_Experiment-1,TFT13_Family-0,TFT13_FormSwapper-1,TFT13_HighRoller-1,TFT13_Invoker-0,TFT13_Martialist-1,TFT13_Pugilist-3,TFT13_Scrap-0,TFT13_Sniper-0,TFT13_Squad-0","Red-1,Tristana-2,Urgot-3,NunuWillump-2,Gangplank-2,elise-2,Twitch-1,Vi-2,Lieutenant-2"
NA1_5196473708,2025-01-01 13:57:26.882000+00:00,14.24,1100,EZBGGdkUZKFX1V3jMyYHpwgEH-2UBqCh6Iguvf5kQ6az5plr8aHcX15hjO5wpKD1lkHTAs5HgnFwYg,3,9,1,ok,"TFT13_Ambassador-1,TFT13_Ambusher-2,TFT13_Bruiser-0,TFT13_Challenger-1,TFT13_Experiment-0,TFT13_Family-0,TFT13_FormSwapper-1,TFT13_Hoverboard-1,TFT13_Infused-1,TFT13_Martialist-1,TFT13_Pugilist-1,TFT13_Scrap-3,TFT13_Sniper-0,TFT13_Sorcerer-0,TFT13_Warband-2,TFT13_Watcher-0","Blue-2,Trundle-1,Urgot-2,swain-2,Gangplank-2,Ambessa-2,Ekko-2,Corki-2,Mordekaiser-1"
NA1_5196473708,2025-01-01 13:57:26.882000+00:00,14.24,1100,rC9fkNsc87GwPDWnjQugEwcbmONnmQM7nKHt9O1thwtLKeVjRh4xMta5sUbAhFrmVIU6DVAIqMQJLw,7,9,1,ok,"TFT13_Academy-0,TFT13_Ambassador-2,TFT13_Bruiser-0,TFT13_Cabal-0,TFT13_Challenger-0,TFT13_FormSwapper-2,TFT13_Martialist-1,TFT13_Pugilist-0,TFT13_Scrap-1,TFT13_Sorcerer-1,TFT13_Warband-1,TFT13_Watcher-0","Tristana-2,swain-2,Nami-2,Gangplank-1,elise-1,Ambessa-2,Garen-1,Corki-1,Jayce-2,JayceSummon-2"
NA1_5196473708,2025-01-01 13:57:26.882000+00:00,14.24,1100,zS6psv_CLS5_1ckfyyoeRmrlTSoxOAEpVse69ybx_gbgYpz7RWDiMeIxbyAFx_O52UISkdW6AvYPkQ,6,9,0,ok,"TFT13_Ambassador-1,TFT13_Ambusher-1,TFT13_Bruiser-0,TFT13_Cabal-0,TFT13_Family-0,TFT13_FormSwapper-1,TFT13_Hoverboard-0,TFT13_JunkerKing-1,TFT13_Martialist-1,TFT13_MissMageTrait-1,TFT13_Pugilist-1,TFT13_Scrap-3,TFT13_Squad-0,TFT13_Titan-0","Blue-2,Tristana-2,Gangplank-2,elise-1,Ekko-2,Corki-2,Vi-2,Rumble-1,MissMage-1"
NA1_5196473708,2025-01-01 13:57:26.882000+00:00,14.24,1100,sHiFbyNB2LvXuF8QMM0pdYCLUtUja6mLc1reZ4V6pjVffpfhFMXpTkiT_XycEj1RWzN9LNJ191fa9Q,8,8,53,ok,"TFT13_Ambassador-2,TFT13_Challenger-0,TFT13_FormSwapper-1,TFT13_Martialist-1,TFT13_Pugilist-1,TFT13_Scrap-1,TFT13_Sorcerer-1,TFT13_Squad-0,TFT13_Warband-1,TFT13_Watcher-0","Tristana-1,swain-2,Nami-2,Gangplank-1,Ambessa-2,Garen-1,Corki-2,Vi-1"
NA1_5196473708,2025-01-01 13:57:26.882000+00:00,14.24,1100,VtsgN_Ozj2lmjLUH3eXixqeks1oWZ-hLeAbxJ6e9_Rqs0asyPa8g6wYzKsLjSoMtWBD1KwWUVe764A,2,8,11,ok,"TFT13_Ambassador-2,TFT13_Challenger-0,TFT13_Invoker-0,TFT13_JunkerKing-1,TFT13_Martialist-1,TFT13_Rebel-0,TFT13_Scrap-1,TFT13_Sorcerer-0,TFT13_Titan-2,TFT13_Warband-1,TFT13_Watcher-0","Rell-2,Tristana-3,Nami-2,Ambessa-2,Garen-2,Illaoi-2,Corki-2,Rumble-1"
NA1_5196473708,2025-01-01 13:57:26.882000+00:00,14.24,1100,TROxwt6jfpFKZUOxc_LLKEW2Zf23i0kPFm2hswUxWozEiB06AVF-aIXZ9eI3sAZkFxOIlLOipxy1NA,5,9,53,ok,"TFT13_Academy-0,TFT13_Ambassador-1,TFT13_Bruiser-1,TFT13_Cabal-0,TFT13_Experiment-2,TFT13_FormSwapper-1,TFT13_Infused-0,TFT13_Invoker-0,TFT13_Martialist-0,TFT13_Pugilist-0,TFT13_Sniper-0,TFT13_Sorcerer-1,TFT13_Watcher-1","Zyra-1,Vladimir-1,Urgot-2,NunuWillump-2,elise-1,Garen-2,DrMundo-2,Twitch-2,Jayce-2,JayceSummon-2"
NA1_5196473708,2025-01-01 13:57:26.882000+00:00,14.24,1100,DXx2y-b9LnxLA1i5gwkT-TRy5ey6_GSwAqgZ1Xetsm-TdTVj3Rm6wDAp-YIfpdDg3shdbfAYJBgBZQ,1,10,4,ok,"TFT13_Academy-0,TFT13_Ambassador-1,TFT13_Bruiser-0,TFT13_Cabal-3,TFT13_Crime-0,TFT13_Experiment-0,TFT13_FormSwapper-1,TFT13_Hextech-0,TFT13_Infused-3,TFT13_Sorcerer-1,TFT13_Warband-0,TFT13_Watcher-1","Vladimir-2,Blitzcrank-2,Cassiopeia-2,elise-2,Silco-2,Garen-2,DrMundo-2,Jayce-1,LeBlanc-2,Mordekaiser-2,Sion-3,JayceSummon-1"
NA1_5196440453,2025-01-01 11:07:42.062000+00:00,14.24,1100,mcPEcjwWcW2sI9oVOtgB5Y1Hz6fPrc6q_GdC6woVbG-pLiAa9hdFHV7uazNo4LnvHqlednOEyAEu5w,2,9,0,ok,"TFT13_Ambassador-1,TFT13_Bruiser-0,TFT13_Challenger-2,TFT13_JunkerKing-1,TFT13_MachineHerald-1,TFT13_Pugilist-0,TFT13_Scrap-0,TFT13_Sniper-1,TFT13_Squad-3,TFT13_Titan-1,TFT13_Warband-0","Fish-2,Shooter-2,Beardy-2,TwistedFate-2,Ambessa-2,Vi-2,Rumble-2,Caitlyn-2,Viktor-1"
NA1_5196440453,2025-01-01 11:07:42.062000+00:00,14.24,1100,Oq4G1SYXXEp_NcD-UMMxVngf7Tgyj9aoq54nGUFCoCGsNBWB8x4BBAQ6TcwxQSo3NjTFHbe1wvb02Q,7,9,0,ok,"TFT13_Ambassador-2,TFT13_Cabal-0,TFT13_Challenger-1,TFT13_FormSwapper-0,TFT13_MachineHerald-1,TFT13_Martialist-0,TFT13_Pugilist-1,TFT13_Scrap-0,TFT13_Sorcerer-1,TFT13_Squad-1,TFT13_Warband-0,TFT13_Watcher-1","Vladimir-2,Tristana-1,Nami-2,Gangplank-2,TwistedFate-2,Ambessa-2,Garen-2,Vi-2,Viktor-1"
NA1_5196440453,2025-01-01 11:07:42.062000+00:00,14.24,1100,rC9fkNsc87GwPDWnjQugEwcbmONnmQM7nKHt9O1thwtLKeVjRh4xMta5sUbAhFrmVIU6DVAIqMQJLw,5,8,39,ok,"TFT13_Bruiser-0,TFT13_Cabal-3,TFT13_Crime-0,TFT13_Experiment-0,TFT13_FormSwapper-0,TFT13_Infused-2,TFT13_Invoker-0,TFT13_MissMageTrait-1,TFT13_Sorcerer-0,TFT13_Warband-0,TFT13_Watcher-0","Morgana-1,Vladimir-2,Cassiopeia-2,Elise-1,Silco-2,DrMundo-2,Mordekaiser-1,MissMage-1,Sion-3"
NA1_5196440453,2025-01-01 11:07:42.062000+00:00,14.24,1100,6s-YM3NjwUlgmv09gFMcQR_retGFyhlNxtRdaY1quRfgm240EEGPiEmnryB34BzyLezOyDF3saAdvQ,1,9,1,ok,"TFT13_Academy-0,TFT13_Ambassador-1,TFT13_Bruiser-0,TFT13_Cabal-0,TFT13_Challenger-0,TFT13_Crime-0,TFT13_FormSwapper-2,TFT13_HighRoller-1,TFT13_Infused-0,TFT13_Invoker-0,TFT13_MachineHerald-1,TFT13_Pugilist-1,TFT13_Scrap-0,TFT13_Sorcerer-0,TFT13_Titan-0,TFT13_Warband-3","Rell-2,swain-2,Gangplank-1,Elise-2,Ambessa-2,Jayce-1,Mordekaiser-2,Lieutenant-1,Viktor-1,JayceSummon-1"
NA1_5196440453,2025-01-01 11:07:42.062000+00:00,14.24,1100,FrmHhxcTUqhdeSSwSrWVWpt2mSqsSNQYcOrs2u09eHG2JUHQEdxyiQzOAA1gUCdCuXIAvG-uyc_woQ,8,7,0,ok,"TFT13_Ambassador-1,TFT13_Bruiser-1,TFT13_Cabal-0,TFT13_Experiment-1,TFT13_FormSwapper-1,TFT13_Invoker-0,TFT13_Martialist-2,TFT13_MissMageTrait-1,TFT13_Pugilist-1,TFT13_Scrap-0,TFT13_Sniper-0","Tristana-2,Urgot-2,NunuWillump-2,Gangplank-2,Elise-2,Twitch-1,MissMage-1"
NA1_5196440453,2025-01-01 11:07:42.062000+00:00,14.24,1100,_wgQhpLoA5Z07M12Z2wabeWJqLyDuD38nI2fVsqjarm315HzpjY44eMC0pmVJJHuhZ9BoQpURJKPFw,4,9,1,ok,"TFT13_Ambassador-1,TFT13_Bruiser-1,TFT13_Cabal-3,TFT13_Crime-0,TFT13_Experiment-0,TFT13_FormSwapper-0,TFT13_Infused-1,TFT13_Invoker-1,TFT13_MissMageTrait-1,TFT13_Sorcerer-1,TFT13_Watcher-1","Morgana-3,Vladimir-1,Cassiopeia-2,NunuWillump-2,Elise-2,Silco-2,Garen-2,LeBlanc-2,MissMage-1,Sion-3"
NA1_5196440453,2025-01-01 11:07:42.062000+00:00,14.24,1100,Gyo-NLGBFdOQJheIA1AKSn3Y9XfVA1teahd_8cr-ZzXftHjzvEj-SjJtlIwnub9En77hp488gK-lsQ,3,10,4,ok,"TFT13_Academy-2,TFT13_FormSwapper-0,TFT13_Invoker-1,TFT13_JunkerKing-1,TFT13_MachineHerald-1,TFT13_Martialist-1,TFT13_MissMageTrait-1,TFT13_Rebel-0,TFT13_Scrap-1,TFT13_Titan-2,TFT13_Warband-0","Leona-1,Rell-2,Ezreal-2,Heimerdinger-2,Illaoi-2,Corki-2,Jayce-1,Rumble-1,Viktor-1,MissMage-1,JayceSummon-1"
NA1_5196440453,2025-01-01 11:07:42.062000+00:00,14.24,1100,Qi9XdPByxQd1RJ1JiDxDrg8hSw5QHm6pzPRknPZUZp7lPHOXuFVz1NSLIP7P-8iKylDRexkxFEsfPQ,6,8,1,ok,"TFT13_Academy-0,TFT13_Ambassador-1,TFT13_Experiment-0,TFT13_Invoker-0,TFT13_Martialist-2,TFT13_Pugilist-0,TFT13_Rebel-1,TFT13_Scrap-0,TFT13_Titan-2,TFT13_Warband-0","Irelia-2,Leona-3,Rell-2,Tristana-3,Urgot-2,Ezreal-2,Illaoi-1,Corki-1"
NA1_5196431941,2025-01-01 10:36:00.295000+00:00,14.24,1100,zS6psv_CLS5_1ckfyyoeRmrlTSoxOAEpVse69ybx_gbgYpz7RWDiMeIxbyAFx_O52UISkdW6AvYPkQ,2,9,0,ok,"TFT13_Ambusher-1,TFT13_Bruiser-1,TFT13_Cabal-0,TFT13_Crime-0,TFT13_Family-0,TFT13_FormSwapper-1,TFT13_Hoverboard-0,TFT13_Invoker-0,TFT13_JunkerKing-1,TFT13_Martialist-0,TFT13_Pugilist-1,TFT13_Scrap-3,TFT13_Squad-1,TFT13_Teamup_Reunion-1,TFT13_Titan-0","Blue-2,Trundle-2,RenataGlasc-1,Gangplank-2,elise-2,Ekko-2,Corki-2,Vi-2,Rumble-2"
NA1_5196431941,2025-01-01 10:36:00.295000+00:00,14.24,1100,lT0Ov92e2TBLzMqY4m07PXVDTsiLvHQ3K36cLUJ7oDqsAe5JdutD-2MejE_whl6WCIgdKioEgIFj3A,7,8,19,ok,"TFT13_Cabal-0,TFT13_Crime-0,TFT13_Invoker-2,TFT13_JunkerKing-1,TFT13_Rebel-1,TFT13_Scrap-0,TFT13_Titan-2,TFT13_Warband-0","Morgana-3,Singed-1,Irelia-2,Vex-3,Rell-2,RenataGlasc-3,Illaoi-1,Rumble-1"
NA1_5196431941,2025-01-01 10:36:00.295000+00:00,14.24,1100,zyWlB5njHe0nLY90hghlUn9SCiUVLWYB0MysiElhyp8J0dI9C5P1ACK1GqPtlqxRiU38cgUdtf62iw,8,8,0,ok,"TFT13_Academy-2,TFT13_Invoker-1,TFT13_JunkerKing-1,TFT13_Martialist-1,TFT13_Rebel-0,TFT13_Scrap-1,TFT13_Sorcerer-0,TFT13_Titan-2,TFT13_Warband-0","Lux-2,Leona-2,Rell-2,Ezreal-2,Heimerdinger-2,Illaoi-1,Corki-2,Rumble-1"
NA1_5196431941,2025-01-01 10:36:00.295000+00:00,14.24,1100,sR4xQFp2VcSEBCRLV9k1X02JM86z-aV9xUIWtIKPF6SC_Fvjlc_0291TSXLTlxarFfp6jRqWVpSgxQ,3,9,0,ok,"TFT13_Ambassador-1,TFT13_Ambusher-1,TFT13_Bruiser-0,TFT13_Challenger-1,TFT13_Hoverboard-0,TFT13_Invoker-0,TFT13_JunkerKing-1,TFT13_Rebel-3,TFT13_Scrap-1,TFT13_Sorcerer-1,TFT13_Titan-1,TFT13_Warband-0","Vex-2,Akali-2,Sett-2,Ambessa-1,Ekko-2,Illaoi-2,Zoe-2,Rumble-1,jinx-2"
NA1_5196431941,2025-01-01 10:36:00.295000+00:00,14.24,1100,ipzgS_RdDx5NrVUIDhaZMk2r9Let5v0_kloVbo2vnLvN_Xm0HovjPnLzq4rw3xDIJkMV85Ngx0cS8g,5,9,0,ok,"TFT13_Academy-0,TFT13_Ambassador-2,TFT13_Bruiser-0,TFT13_Cabal-0,TFT13_Challenger-1,TFT13_FormSwapper-2,TFT13_Martialist-0,TFT13_Pugilist-0,TFT13_Scrap-0,TFT13_Sorcerer-1,TFT13_Squad-0,TFT13_Warband-1,TFT13_Watcher-0","Tristana-2,swain-2,Nami-2,Gangplank-1,TwistedFate-2,elise-2,Ambessa-1,Garen-2,Jayce-1,JayceSummon-1"
